ProgrammingLanguageName	CommentText	PairID	RepoDescription	SourceDescription
C#	Kreira novi niz za zadatu duzinu i popunjava ga random, nenegativnim vrednostima.	djordjeojdanic-comment-93.txt	Rad sa nizovima i listama	Ovaj fajl služi za definisanje različitih načina za inicijalizaciju niza.
C#	Inicijalizuje niz tako da svi elementi dobiju vrednost 1.	djordjeojdanic-comment-94.txt	Rad sa nizovima i listama	Ovaj fajl služi za definisanje različitih načina za inicijalizaciju niza.
C#	Inicijalizacija niza u	djordjeojdanic-comment-95.txt	Rad sa nizovima i listama	Ovaj fajl služi za definisanje različitih načina za inicijalizaciju niza.
C#	Inicijalizacija niza sa sledbenicima kao vrednostima. Zadaje se pocetna tacka i duzina niza.	bselic-comment-87.txt	Rad sa nizovima i listama	Ovaj fajl služi za definisanje različitih načina za inicijalizaciju niza.
C#	Inicijalizacija niza istim vrednostima.	bselic-comment-88.txt	Rad sa nizovima i listama	Ovaj fajl služi za definisanje različitih načina za inicijalizaciju niza.
C#	Ova metoda vraca string procitan unazad.	bselic-comment-89.txt	Ovaj repozitorijum pruža podršku za rad sa stringovima	Ovaj fajl služi za definisanje funkcija za obrtanje string-a.
C#	Kreira novi string koji ima obrnutu vrednost u odnosu na prosledjeni string.	bselic-comment-90.txt	Ovaj repozitorijum pruža podršku za rad sa stringovima	Ovaj fajl služi za definisanje funkcija za obrtanje string-a.
C#	Ova metoda vraca vrednost string a procitanu unazad i koristi xor za bolje performanse.	bselic-comment-91.txt	Ovaj repozitorijum pruža podršku za rad sa stringovima	Ovaj fajl služi za definisanje funkcija za obrtanje string-a.
C#	Grafemom do obrnutog stringa	bselic-comment-92.txt	Ovaj repozitorijum pruža podršku za rad sa stringovima	Ovaj fajl služi za definisanje funkcija za obrtanje string-a.
C#	Obrtanje string vrednosti koristeci grafeme.	bselic-comment-93.txt	Ovaj repozitorijum pruža podršku za rad sa stringovima	Ovaj fajl služi za definisanje funkcija za obrtanje string-a.
C#	Dohvata trenutni datum i vreme.	bselic-comment-94.txt	Ovaj repozitorijum sadrži razne primere	Ovaj fajl služi za dohvatanje trenutnog vremena.
C#	Vraca trenutni datum i vreme.	bselic-comment-95.txt	Ovaj repozitorijum sadrži razne primere	Ovaj fajl služi za dohvatanje trenutnog vremena.
C#	Izracunava trenutni datum i vreme i vraca string.	bselic-comment-96.txt	Ovaj repozitorijum sadrži razne primere	Ovaj fajl služi za dohvatanje trenutnog vremena.
C#	Ova metoda dohvata nenegativan broj koristeci generator pseudo slucajnih brojeva.	bselic-comment-97.txt	Ovaj repozitorijum sadrži razne primere	Ovaj fajl služi za generisanje pseudo-slučajnih brojeva.
C#	Dohvata random broj u opsegu od min do max vrednosti.	bselic-comment-98.txt	Ovaj repozitorijum sadrži razne primere	Ovaj fajl služi za generisanje pseudo-slučajnih brojeva.
C#	Ova metoda dohvata pseudo slucajan broj.	bselic-comment-99.txt	Ovaj repozitorijum sadrži razne primere	Ovaj fajl služi za generisanje pseudo-slučajnih brojeva.
C#	Izracunaj pseudo slucajan broj u opsegu od min do max.	bselic-comment-100.txt	Ovaj repozitorijum sadrži razne primere	Ovaj fajl služi za generisanje pseudo-slučajnih brojeva.
C#	Nalazi prvi int u string u	bselic-comment-101.txt	Ovaj repozitorijum pruža podršku za rad sa stringovima	Ovaj fajl sadrži funkcije za obradu stringova i izvlačenje neophodnih informacija iz njih.
C#	Dohvata prvi broj u stringu	bselic-comment-102.txt	Ovaj repozitorijum pruža podršku za rad sa stringovima	Ovaj fajl sadrži funkcije za obradu stringova i izvlačenje neophodnih informacija iz njih.
C#	Ova klasa predstavlja prioritetni red gde se uklanja uvek onaj element koji ima najmanju vrednost bez obzira na redosled dodavanja.	djordjeojdanic-comment-96.txt	Rad sa nizovima i listama	U ovom fajlu se nalazi klasa koja predstavlja prioritetni red gde se uklanja uvek onaj element koji ima najmanju vrednost bez obzira na redosled dodavanja
C#	Ova metoda dodaje element na kraj prioritetnog reda, a zatim sortira elemente u rastuci redosled.	djordjeojdanic-comment-97.txt	Rad sa nizovima i listama	U ovom fajlu se nalazi klasa koja predstavlja prioritetni red gde se uklanja uvek onaj element koji ima najmanju vrednost bez obzira na redosled dodavanja
C#	Ova metoda dohvata prvi element iz prioritetnog reda, tj. onaj koji je najmanji.	djordjeojdanic-comment-98.txt	Rad sa nizovima i listama	U ovom fajlu se nalazi klasa koja predstavlja prioritetni red gde se uklanja uvek onaj element koji ima najmanju vrednost bez obzira na redosled dodavanja
C#	Ova klasa predstavlja prioritetni red FIFO princip.	djordjeojdanic-comment-99.txt	Rad sa nizovima i listama	U ovom fajlu se nalazi klasa koja predstavlja prioritetni FIFO red
C#	Dodavanje elementa u prioritetni red na njegov kraj.	djordjeojdanic-comment-100.txt	Rad sa nizovima i listama	U ovom fajlu se nalazi klasa koja predstavlja prioritetni FIFO red
C#	Uklanjanje prvog elementa iz prioritetnog reda.	djordjeojdanic-comment-101.txt	Rad sa nizovima i listama	U ovom fajlu se nalazi klasa koja predstavlja prioritetni FIFO red
C#	Klasa za konverziju json u xml	djordjeojdanic-comment-102.txt	Ovaj repozitorijum pruža podršku za različite konverzije	U ovom fajlu se nalazi klasa koja se koristi za konverziju JSON fajla u XML fajl
C#	Konvertuje json string u xml string.	djordjeojdanic-comment-103.txt	Ovaj repozitorijum pruža podršku za konverzije JSON fajlova, kao i različite operacije sa njima	U ovom fajlu se nalazi klasa koja se koristi za konverziju JSON fajla u XML fajl
C#	Konvertuje json u xml i cuva xml sadrzaj u fajlu.	djordjeojdanic-comment-104.txt	Ovaj repozitorijum pruža podršku za konverzije JSON fajlova, kao i različite operacije sa njima	U ovom fajlu se nalazi klasa koja se koristi za konverziju JSON fajla u XML fajl
C#	Klasa json u xml	djordjeojdanic-comment-105.txt	Ovaj repozitorijum pruža podršku za konverzije JSON fajlova, kao i različite operacije sa njima	U ovom fajlu je klasa koja radi konverziju json fajla u xml format
C#	Ova metoda prosledjeni json string konvertuje u xml string.	djordjeojdanic-comment-106.txt	Ovaj repozitorijum pruža podršku za konverzije JSON fajlova, kao i različite operacije sa njima	U ovom fajlu je klasa koja radi konverziju json fajla u xml format
C#	Klasa za lepo ispisivanje json a	djordjeojdanic-comment-107.txt	Ovaj repozitorijum pruža podršku za konverzije JSON fajlova, kao i različite operacije sa njima	Ovaj fajl pruža podršku za lep ispis json fajla
C#	Ova metoda vraca json string lepo prikazan.	djordjeojdanic-comment-108.txt	Ovaj repozitorijum pruža podršku za konverzije JSON fajlova, kao i različite operacije sa njima	Ovaj fajl pruža podršku za lep ispis json fajla
C#	Lepo formatira prosledjeni json string i vraca novu vrednost.	djordjeojdanic-comment-109.txt	Ovaj repozitorijum pruža podršku za konverzije JSON fajlova, kao i različite operacije sa njima	Ovaj fajl pruža podršku za lep ispis json fajla
C#	Ova metoda dohvata formatiran json string.	djordjeojdanic-comment-110.txt	Ovaj repozitorijum pruža podršku za konverzije JSON fajlova, kao i različite operacije sa njima	Ovaj fajl pruža podršku za lep ispis json fajla
C#	Klasa koja kopira string na tastaturu	bselic-comment-103.txt	Ovaj repozitorijum sadrži razne primere	Ovaj fajl izvršava kopiranje teksta na tastaturu.
C#	Ova metoda kopira prosledjenu string vrednost u clipboard.	bselic-comment-104.txt	Ovaj repozitorijum sadrži razne primere	Ovaj fajl izvršava kopiranje teksta na tastaturu.
C#	Kopira tekst u clipboard i daje mogucnost izbora tekst formata.	bselic-comment-105.txt	Ovaj repozitorijum sadrži razne primere	Ovaj fajl izvršava kopiranje teksta na tastaturu.
